timestamp,weekly_mean_price
2014-10-25,7492694.0
2014-10-26,7494653.5
2014-10-27,7492691.5
2014-10-28,7491614.0
2014-10-29,7495443.5
2014-10-30,7499753.0
2014-10-31,7501441.0
2014-11-01,7490583.5
2014-11-02,7491204.0
2014-11-03,7510761.5
2014-11-04,7520411.5
2014-11-05,7523983.5
2014-11-06,7534946.5
2014-11-07,7553063.5
2014-11-08,7568067.5
2014-11-09,7572593.5
2014-11-10,7565760.5
2014-11-11,7560432.0
2014-11-12,7558681.0
2014-11-13,7562848.5
2014-11-14,7562651.0
2014-11-15,7563713.0
2014-11-16,7567966.5
2014-11-17,7572542.5
2014-11-18,7566420.5
2014-11-19,7559725.0
2014-11-20,7563930.0
2014-11-21,7574295.5
2014-11-22,7581148.5
2014-11-23,7585741.5
2014-11-24,7584537.5
2014-11-25,7585191.5
2014-11-26,7573512.0
2014-11-27,7574774.0
2014-11-28,7593567.0
2014-11-29,7625335.0
2014-11-30,7639497.0
2014-12-01,7624487.5
2014-12-02,7625547.0
2014-12-03,7677080.0
2014-12-04,7770863.5
2014-12-05,7797554.0
2014-12-06,7820196.5
2014-12-07,7808779.5
2014-12-08,7789866.0
2014-12-09,7816681.0
2014-12-10,7827737.5
2014-12-11,7891181.0
2014-12-12,7920728.5
2014-12-13,7981839.0
2014-12-14,8080228.0
2014-12-15,8164888.0
2014-12-16,8212501.0
2014-12-17,8351559.0
2014-12-18,8500940.0
2014-12-19,8441532.0
2014-12-20,8359576.0
2014-12-21,8326919.0
2014-12-22,8327453.5
2014-12-23,8356863.5
2014-12-24,8221421.0
2014-12-25,8157170.0
2014-12-26,8055430.0
2014-12-27,7961482.0
2014-12-28,7905498.5
2015-01-01,7759312.0
2015-01-02,7571725.5
2015-01-03,7428422.0
2015-01-04,7291010.5
2015-01-05,7280709.0
2015-01-06,7144606.0
2015-01-07,7288779.0
2015-01-08,7481551.5
2015-01-09,7633541.5
2015-01-10,7669639.0
2015-01-11,7673076.0
2015-01-12,7818359.0
2015-01-13,7929511.5
2015-01-14,8040895.5
2015-01-15,8119911.5
2015-01-16,8210742.0
2015-01-17,8297684.0
2015-01-18,8337527.5
2015-01-19,8426526.0
2015-01-20,8609361.0
2015-01-21,8693716.0
2015-01-22,8746079.0
2015-01-23,8748671.0
2015-01-24,8733300.0
2015-01-25,8717474.0
2015-01-26,8711924.0
2015-01-27,8709277.0
2015-01-28,8745626.0
2015-01-29,8745649.0
2015-01-30,8744080.0
2015-01-31,8757302.0
2015-02-01,8752396.0
2015-02-02,8756290.0
2015-02-03,8751324.0
2015-02-04,8733700.0
2015-02-05,8713897.0
2015-02-06,8717406.0
2015-02-07,8706488.0
2015-02-08,8706060.0
2015-02-09,8712966.0
2015-02-10,8694288.0
2015-02-11,8686882.0
2015-02-12,8674786.0
2015-02-13,8667558.0
2015-02-14,8660698.0
2015-02-15,8609816.0
2015-02-16,8524234.0
2015-02-17,8526857.0
2015-02-18,8444248.0
2015-02-19,8435360.0
2015-02-20,8451917.0
2015-02-21,8533685.0
2015-02-22,8531767.0
2015-02-23,8584728.0
2015-02-24,8618180.0
2015-02-25,8654495.0
2015-02-26,8688697.0
2015-02-27,8698461.0
2015-02-28,8695425.0
2015-03-01,8695801.0
2015-03-02,8707670.0
2015-03-03,8713144.0
2015-03-04,8715985.0
2015-03-05,8704681.0
2015-03-06,8701455.0
2015-03-07,8690485.0
2015-03-08,8671058.0
2015-03-09,8675257.0
2015-03-10,8667425.0
2015-03-11,8661317.0
2015-03-12,8670286.0
2015-03-13,8668697.0
2015-03-14,8654047.0
2015-03-15,8659275.0
2015-03-16,8649795.0
2015-03-17,8666606.0
2015-03-18,8660029.0
2015-03-19,8639893.0
2015-03-20,8627399.0
2015-03-21,8604307.0
2015-03-22,8580640.0
2015-03-23,8566573.0
2015-03-24,8554297.0
2015-03-25,8544274.0
2015-03-26,8525579.0
2015-03-27,8506328.0
2015-03-28,8495905.0
2015-03-29,8491142.0
2015-03-30,8491731.0
2015-03-31,8483002.0
2015-04-01,8476510.0
2015-04-02,8472223.0
2015-04-03,8450924.0
2015-04-04,8392321.0
2015-04-05,8353718.5
2015-04-06,8314413.0
2015-04-07,8291533.0
2015-04-08,8242343.5
2015-04-09,8212566.5
2015-04-10,8187128.0
2015-04-11,8145854.0
2015-04-12,8124552.0
2015-04-13,8113154.0
2015-04-14,8097064.0
2015-04-15,8093737.5
2015-04-16,8070011.5
2015-04-17,8053181.0
2015-04-18,8030028.0
2015-04-19,8032706.0
2015-04-20,8036033.5
2015-04-21,8037122.5
2015-04-22,8048978.5
2015-04-23,8061514.0
2015-04-24,8070525.5
2015-04-25,8064471.5
2015-04-26,8049013.0
2015-04-27,8040390.0
2015-04-28,8030141.5
2015-04-29,8029923.0
2015-04-30,8030002.0
2015-05-01,8029483.5
2015-05-02,8035274.0
2015-05-03,8033815.5
2015-05-04,8037244.5
2015-05-05,8036799.0
2015-05-06,8037765.0
2015-05-07,8034289.0
2015-05-08,8028197.5
2015-05-09,8025275.0
2015-05-10,8024523.5
2015-05-11,8025604.5
2015-05-12,8023587.5
2015-05-13,8026914.5
2015-05-14,8024215.5
2015-05-15,8016734.5
2015-05-16,8013452.0
2015-05-17,8011360.0
2015-05-18,8009893.0
2015-05-19,8007715.0
2015-05-20,8003476.5
2015-05-21,8003727.0
2015-05-22,8004892.0
2015-05-23,8007214.5
2015-05-24,8010500.5
2015-05-25,8012891.0
2015-05-26,8014654.5
2015-05-27,8015436.0
2015-05-28,8019281.0
2015-05-29,8026295.0
2015-05-30,8034925.0
2015-05-31,8040749.5
2015-06-01,8043896.0
2015-06-02,8045742.0
2015-06-03,8050532.5
2015-06-04,8054008.0
2015-06-05,8058722.0
2015-06-06,8091164.5
2015-06-07,8112700.0
2015-06-08,8142183.0
2015-06-09,8152623.0
2015-06-10,8161409.0
2015-06-11,8168909.0
2015-06-12,8158200.0
2015-06-13,8147980.5
2015-06-14,8144582.0
2015-06-15,8140768.5
2015-06-16,8142333.0
2015-06-17,8137146.5
2015-06-18,8126985.0
2015-06-19,8121590.5
2015-06-20,8112557.5
2015-06-21,8102791.5
2015-06-22,8107424.5
2015-06-23,8099066.5
2015-06-24,8105544.0
2015-06-25,8098255.5
2015-06-26,8106398.0
2015-06-27,8110198.0
2015-06-28,8113930.0
2015-06-29,8119392.0
2015-06-30,8123732.0
2015-07-01,8130995.0
2015-07-02,8137355.0
2015-07-03,8138715.0
2015-07-04,8143797.5
2015-07-05,8144741.0
2015-07-06,8155867.0
2015-07-07,8159352.0
2015-07-08,8167188.0
2015-07-09,8174501.0
2015-07-10,8186447.0
2015-07-11,8191645.5
2015-07-12,8191879.0
2015-07-13,8193511.5
2015-07-14,8190731.5
2015-07-15,8187152.5
2015-07-16,8185183.5
2015-07-17,8183314.0
2015-07-18,8184786.5
2015-07-19,8186246.0
2015-07-20,8188952.5
2015-07-21,8187575.5
2015-07-22,8190630.0
2015-07-23,8190658.0
2015-07-24,8192445.0
2015-07-25,8197859.0
2015-07-26,8207475.0
2015-07-27,8215375.0
2015-07-28,8224035.0
2015-07-29,8233602.5
2015-07-30,8250971.0
2015-07-31,8253401.5
2015-08-01,8255430.5
2015-08-02,8283646.0
2015-08-03,8294834.0
2015-08-04,8306310.5
2015-08-05,8314397.0
2015-08-06,8311399.0
2015-08-07,8336197.5
2015-08-08,8353456.0
2015-08-09,8353029.5
2015-08-10,8369090.0
2015-08-11,8368715.5
2015-08-12,8363049.0
2015-08-13,8378834.0
2015-08-14,8390297.0
2015-08-15,8392848.0
2015-08-16,8413572.0
2015-08-17,8407946.0
2015-08-18,8420472.0
2015-08-19,8429361.0
2015-08-20,8438414.0
2015-08-21,8453048.0
2015-08-22,8474472.0
2015-08-23,8508868.0
2015-08-24,8539573.0
2015-08-25,8552747.0
2015-08-26,8585899.0
2015-08-27,8578088.0
2015-08-28,8596124.0
2015-08-29,8575384.0
2015-08-30,8528048.0
2015-08-31,8530778.0
2015-09-01,8501624.0
2015-09-02,8501886.0
2015-09-03,8509232.0
2015-09-04,8529015.0
2015-09-05,8540911.0
2015-09-06,8578109.0
2015-09-07,8580469.0
2015-09-08,8591054.0
2015-09-09,8609096.0
2015-09-10,8592052.0
2015-09-11,8593268.0
2015-09-12,8588894.0
2015-09-13,8578232.0
2015-09-14,8583661.0
2015-09-15,8577114.0
2015-09-16,8576169.0
2015-09-17,8565414.0
2015-09-18,8550824.0
2015-09-19,8552298.0
2015-09-20,8562328.0
2015-09-21,8558144.0
2015-09-22,8564349.0
2015-09-23,8545827.0
2015-09-24,8544285.0
2015-09-25,8547237.0
2015-09-26,8541577.0
2015-09-27,8532096.0
2015-09-28,8522798.0
2015-09-29,8518717.0
2015-09-30,8515064.0
2015-10-01,8510037.0
2015-10-02,8493735.0
2015-10-03,8501398.0
2015-10-04,8509732.0
2015-10-05,8527781.0
2015-10-06,8530911.0
2015-10-07,8512995.0
2015-10-08,8488525.0
2015-10-09,8468270.0
2015-10-10,8435916.0
2015-10-11,8422739.0
2015-10-12,8402031.0
2015-10-13,8389590.0
2015-10-14,8391334.0
2015-10-15,8397746.0
2015-10-16,8412413.0
2015-10-17,8408292.0
2015-10-18,8400188.0
2015-10-19,8393792.0
2015-10-20,8383646.0
2015-10-21,8381677.0
2015-10-22,8362789.5
2015-10-23,8353947.0
2015-10-24,8353320.0
2015-10-25,8341952.0
2015-10-26,8353541.0
2015-10-27,8345223.0
2015-10-28,8362099.5
2015-10-29,8391874.0
2015-10-30,8391373.0
2015-10-31,8393858.0
2015-11-01,8406899.0
2015-11-02,8397219.0
2015-11-03,8417424.0
2015-11-04,8387474.5
2015-11-05,8369719.0
2015-11-06,8354229.0
2015-11-07,8347399.5
2015-11-08,8342618.0
2015-11-09,8357118.0
2015-11-10,8342754.0
2015-11-11,8354272.0
2015-11-12,8346258.0
2015-11-13,8361677.0
2015-11-14,8382672.5
2015-11-15,8395005.0
2015-11-16,8407896.0
2015-11-17,8413636.0
2015-11-18,8401109.0
2015-11-19,8396260.0
2015-11-20,8395413.0
2015-11-21,8386477.0
2015-11-22,8387040.5
2015-11-23,8389108.0
2015-11-24,8377394.0
2015-11-25,8398086.0
2015-11-26,8395358.0
2015-11-27,8395149.0
2015-11-28,8403118.0
2015-11-29,8402700.0
2015-11-30,8415609.0
2015-12-01,8416176.0
2015-12-02,8417716.0
2015-12-03,8426436.0
2015-12-04,8446064.0
2015-12-05,8468515.0
2015-12-06,8488003.0
2015-12-07,8495822.0
2015-12-08,8508298.0
2015-12-09,8521902.0
2015-12-10,8538412.0
2015-12-11,8549001.0
2015-12-12,8550540.0
2015-12-13,8557490.0
2015-12-14,8573970.0
2015-12-15,8576243.0
2015-12-16,8585668.0
2015-12-17,8572842.0
2015-12-18,8586480.0
2015-12-19,8592187.0
2015-12-20,8593708.0
2015-12-21,8605713.0
2015-12-22,8593001.0
2015-12-23,8602531.0
2015-12-24,8604630.0
2015-12-25,8592020.0
2015-12-26,8580608.0
2015-12-27,8576141.0
2015-12-28,8559537.0
2015-12-29,8554902.0
2015-12-30,8543426.0
2015-12-31,8543366.0
2016-01-01,8533146.0
2016-01-02,8519602.0
2016-01-03,8581341.0
2016-01-04,8634334.0
2016-01-05,8698892.0
2016-01-06,8684574.0
2016-01-07,8471521.0
2016-01-08,8469098.0
2016-01-09,8462185.0
2016-01-10,8452528.0
2016-01-11,8442679.0
2016-01-12,8416280.0
2016-01-13,8392282.0
2016-01-14,8390174.0
2016-01-15,8404918.0
2016-01-16,8380822.0
2016-01-17,8367574.5
2016-01-18,8311177.5
2016-01-19,8277051.0
2016-01-20,8277374.0
2016-01-21,8258813.5
2016-01-22,8247154.0
2016-01-23,8230510.0
2016-01-24,8212217.0
2016-01-25,8205636.0
2016-01-26,8202166.5
2016-01-27,8192991.0
2016-01-28,8183618.5
2016-01-29,8184789.0
2016-01-30,8197753.5
2016-01-31,8193436.5
2016-02-01,8182490.5
2016-02-02,8182162.0
2016-02-03,8356306.0
2016-02-04,8357146.0
2016-02-05,8328230.0
2016-02-06,8298766.0
2016-02-07,8294152.5
2016-02-08,8341840.0
2016-02-09,8390375.0
2016-02-10,8384704.0
2016-02-11,8400466.0
2016-02-12,8388627.0
2016-02-13,8408784.0
2016-02-14,8414351.0
2016-02-15,8419118.0
2016-02-16,8406505.0
2016-02-17,8392009.0
2016-02-18,8360468.0
2016-02-19,8358986.5
2016-02-20,8354887.0
2016-02-21,8360803.0
2016-02-22,8386079.0
2016-02-23,8388063.0
2016-02-24,8381254.5
2016-02-25,8333784.0
2016-02-26,8273358.5
2016-02-27,8215546.0
2016-02-28,8183191.0
2016-02-29,8191161.0
2016-03-01,8204000.0
2016-03-02,8253891.0
2016-03-03,8295884.5
2016-03-04,8348046.5
2016-03-05,8387318.5
2016-03-06,8403935.0
2016-03-07,8400494.0
2016-03-08,8398167.0
2016-03-09,8408915.0
2016-03-10,8426389.0
2016-03-11,8435534.0
2016-03-12,8434606.0
2016-03-13,8416177.0
2016-03-14,8426794.0
2016-03-15,8434745.0
2016-03-16,8457414.0
2016-03-17,8464071.0
2016-03-18,8488690.0
2016-03-19,8480267.0
2016-03-20,8474328.0
2016-03-21,8455987.0
2016-03-22,8454828.0
2016-03-23,8475972.0
2016-03-24,8515959.0
2016-03-25,8528634.0
2016-03-26,8530241.0
2016-03-27,8533043.0
2016-03-28,8536427.0
2016-03-29,8549831.0
2016-03-30,8544158.0
2016-03-31,8539355.0
2016-04-01,8542816.0
2016-04-02,8533952.0
2016-04-03,8512492.0
2016-04-04,8495329.0
2016-04-05,8494425.0
2016-04-06,8495923.0
2016-04-07,8504548.0
2016-04-08,8491810.0
2016-04-09,8480626.0
2016-04-10,8461012.0
2016-04-11,8458936.0
2016-04-12,8444791.0
2016-04-13,8475901.0
2016-04-14,8488396.0
2016-04-15,8498929.0
2016-04-16,8500023.0
2016-04-17,8496944.0
2016-04-18,8508808.0
2016-04-19,8513297.0
2016-04-20,8512715.0
2016-04-21,8511614.0
2016-04-22,8506872.0
2016-04-23,8508426.0
2016-04-24,8511873.0
2016-04-25,8510660.0
2016-04-26,8515153.0
2016-04-27,8514952.0
2016-04-28,8515356.0
2016-04-29,8516100.0
2016-04-30,8511456.0
2016-05-01,8505856.0
2016-05-02,8504732.0
2016-05-03,8485457.0
2016-05-04,8476839.0
2016-05-05,8474508.0
2016-05-06,8475600.0
2016-05-07,8475704.0
2016-05-08,8470753.0
2016-05-09,8471022.0
2016-05-10,8468439.0
2016-05-11,8471504.0
2016-05-12,8468588.0
2016-05-13,8465548.0
2016-05-14,8460531.0
2016-05-15,8455955.0
2016-05-16,8453136.0
2016-05-17,8454124.0
2016-05-18,8449409.0
2016-05-19,8443083.0
2016-05-20,8445790.0
2016-05-21,8449068.0
2016-05-22,8461682.0
2016-05-23,8467170.0
2016-05-24,8474804.0
2016-05-25,8473045.0
2016-05-26,8475212.0
2016-05-27,8468167.0
2016-05-28,8459100.0
2016-05-29,8455923.0
2016-05-30,8452321.0
2016-05-31,8450754.0
2016-06-01,8446763.0
2016-06-02,8446935.0
2016-06-03,8450056.0
2016-06-04,8451150.0
2016-06-05,8443682.0
2016-06-06,8431805.0
2016-06-07,8423963.0
2016-06-08,8425139.0
2016-06-09,8422747.0
2016-06-10,8398818.0
2016-06-11,8394947.0
2016-06-12,8403024.0
2016-06-13,8412018.0
2016-06-14,8413957.0
2016-06-15,8415548.0
2016-06-16,8415654.0
2016-06-17,8419107.0
2016-06-18,8415792.0
2016-06-19,8407624.0
2016-06-20,8402697.0
2016-06-21,8401843.0
2016-06-22,8390091.0
2016-06-23,8383151.0
2016-06-24,8380356.0
2016-06-25,8375971.0
2016-06-26,8378113.0
2016-06-27,8380772.0
2016-06-28,8380162.0
2016-06-29,8385763.5
2016-06-30,8372050.5
2016-07-01,8362953.0
2016-07-02,8357520.5
2016-07-03,8340881.0
2016-07-04,8319799.5
2016-07-05,8302024.0
2016-07-06,8281951.5
2016-07-07,8280856.0
2016-07-08,8269399.5
2016-07-09,8265985.0
2016-07-10,8260541.0
2016-07-11,8253572.5
2016-07-12,8259331.5
2016-07-13,8255761.0
2016-07-14,8258160.0
2016-07-15,8254715.0
2016-07-16,8248579.0
2016-07-17,8245446.5
2016-07-18,8254878.5
2016-07-19,8246176.5
2016-07-20,8245399.0
2016-07-21,8233037.0
2016-07-22,8246478.5
2016-07-23,8247908.0
2016-07-24,8261992.5
2016-07-25,8260015.0
2016-07-26,8268366.0
2016-07-27,8278231.5
2016-07-28,8289145.0
2016-07-29,8300137.5
2016-07-30,8314807.0
2016-07-31,8314281.0
2016-08-01,8313394.5
2016-08-02,8317931.5
2016-08-03,8324014.0
2016-08-04,8337076.0
2016-08-05,8325271.0
2016-08-06,8317396.0
2016-08-07,8305345.5
2016-08-08,8303599.0
2016-08-09,8300056.5
2016-08-10,8286448.5
2016-08-11,8280074.0
2016-08-12,8280676.0
2016-08-13,8270571.0
2016-08-14,8276268.5
2016-08-15,8275013.0
2016-08-16,8276413.0
2016-08-17,8273991.0
2016-08-18,8263065.0
2016-08-19,8269031.5
2016-08-20,8264971.5
2016-08-21,8266680.0
2016-08-22,8265467.5
2016-08-23,8262886.5
2016-08-24,8276322.0
2016-08-25,8274828.0
2016-08-26,8281619.0
2016-08-27,8286312.0
2016-08-28,8277437.0
2016-08-29,8284039.0
2016-08-30,8276722.0
2016-08-31,8285139.0
2016-09-01,8286905.5
2016-09-02,8288893.5
2016-09-03,8305597.5
2016-09-04,8312073.0
2016-09-05,8316905.0
2016-09-06,8329519.5
2016-09-07,8326990.0
2016-09-08,8337008.0
2016-09-09,8326411.0
2016-09-10,8321216.0
2016-09-11,8326144.0
2016-09-12,8331553.5
2016-09-13,8327797.0
2016-09-14,8331331.5
2016-09-15,8332277.0
2016-09-16,8342149.5
2016-09-17,8334991.0
2016-09-18,8340836.0
2016-09-19,8338937.5
2016-09-20,8344749.0
2016-09-21,8337906.0
2016-09-22,8330985.5
2016-09-23,8328374.0
2016-09-24,8316706.0
2016-09-25,8318287.0
2016-09-26,8312410.0
2016-09-27,8315868.5
2016-09-28,8312809.0
2016-09-29,8307065.0
2016-09-30,8307857.0
2016-10-01,8299118.0
2016-10-02,8292883.0
2016-10-03,8284694.0
2016-10-04,8278413.0
2016-10-05,8266015.0
2016-10-06,8257104.0
2016-10-07,8253305.5
2016-10-08,8241326.5
2016-10-09,8244922.0
2016-10-10,8237753.0
2016-10-11,8240537.0
2016-10-12,8237126.0
2016-10-13,8237133.0
2016-10-14,8244332.0
2016-10-15,8245205.0
2016-10-16,8247351.0
2016-10-17,8243246.5
2016-10-18,8247755.0
2016-10-19,8249298.0
