id,price_doc
31872,9776295.016744
31873,6050325.482649
31874,4912055.907288
31875,5458141.372377
31876,4902422.310805
31877,21259656.439273
31878,3721313.359901
31879,8172883.206247
31880,9959127.669668
31881,4710741.608963
31882,13676402.509293
31883,4814469.421695
31884,5309157.402433
31885,5810515.215309
31886,8025106.617651
31887,9358309.759469
31888,3926334.122259
31889,11666861.550426
31890,4667417.895504
31891,3635441.652606
31892,3870453.679019
31893,16608530.576760
31894,8008133.063289
31895,3599134.758338
31896,3699277.172126
31897,3498928.461674
31898,4105900.372639
31899,4106985.323963
31900,5768795.615827
31901,6919486.058073
31902,6919971.779724
31903,6315510.990634
31904,4202691.959643
31905,6741627.057029
31906,4366963.242807
31907,3766271.306239
31908,3768827.572889
31909,7284082.999579
31910,4078942.329659
31911,3835424.030003
31912,6443130.375393
31913,6994029.651460
31914,6196238.896363
31915,6948349.890962
31916,4369409.674111
31917,5254190.701827
31918,4682314.663597
31919,6371114.836579
31920,3820009.368620
31921,5271935.033181
31922,4833625.677709
31923,10019109.883098
31924,11284367.157706
31925,6514031.196099
31926,8500951.522731
31927,10721243.115353
31928,6898454.079661
31929,14699516.534719
31930,7266687.692586
31931,6161701.005676
31932,8218085.190478
31933,7203953.904497
31934,4933740.521039
31935,5054412.454674
31936,3966176.301050
31937,6159663.941747
31938,5354075.528057
31939,5632375.024016
31940,7324249.788805
31941,29270829.415020
31942,5574541.818829
31943,8157631.407227
31944,4328064.980907
31945,5711284.582825
31946,10646273.676283
31947,8573273.135427
31948,6366738.354345
31949,9333385.382172
31950,11462977.890365
31951,5549688.631311
31952,5689732.095465
31953,3796009.264695
31954,9265010.625555
31955,4944858.592951
31956,8538857.342034
31957,4266297.016938
31958,4264485.310079
31959,11542464.322360
31960,6637716.866688
31961,8252435.222843
31962,4700084.874652
31963,7106842.645037
31964,4684363.795536
31965,5957588.346381
31966,12995754.136772
31967,11469381.469810
31968,6778602.055938
31969,21899365.080240
31970,5860577.452524
31971,4034008.237670
31972,5231721.221300
31973,4615999.157451
31974,7034362.315291
31975,3855588.439498
31976,4286872.933722
31977,9123415.116558
31978,5091717.641025
31979,4829081.731308
31980,4842657.817953
31981,6073806.347171
31982,8767911.721470
31983,10127217.300087
31984,7308022.610653
31985,4943836.027459
31986,4179980.829470
31987,5767603.033075
31988,7526348.455266
31989,12767573.212079
31990,3416791.391258
31991,9528113.917653
31992,4692191.063669
31993,8883673.633399
31994,6941170.475231
31995,7353601.292177
31996,10448742.889117
31997,5330171.814795
31998,3860465.547069
31999,5415541.249251
32000,6319127.735944
32001,52478051.007673
32002,19906637.984553
32003,9521831.945344
32004,6853897.278310
32005,4844004.125413
32006,14830942.634573
32007,9402031.569510
32008,6426030.098735
32009,3863537.954271
32010,7434410.695722
32011,4972436.509791
32012,1827486.894713
32013,5224245.659713
32014,5449005.851724
32015,7788083.842252
32016,6374082.454926
32017,10005451.939638
32018,6758332.130454
32019,5727741.306549
32020,5539499.777812
32021,8280372.399335
32022,5301870.438623
32023,3974985.436502
32024,5877473.959134
32025,5682767.794962
32026,4523297.330319
32027,7504025.780007
32028,4728732.517419
32029,16089187.705231
32030,4153893.500432
32031,3824264.432090
32032,8144900.446211
32033,7143016.401231
32034,3773248.968875
32035,7278519.220225
32036,6362982.424577
32037,8260590.859606
32038,6164294.120495
32039,8487324.543248
32040,13398867.236657
32041,3517559.694210
32042,6302646.906887
32043,32631279.136187
32044,5432690.781787
32045,3620815.810934
32046,7902690.750914
32047,10693344.219281
32048,12254071.415461
32049,6722107.522449
32050,11302827.201575
32051,7663052.119539
32052,6242342.535008
32053,8143535.228972
32054,6508945.883734
32055,4604898.036407
32056,8851979.510977
32057,4587586.433787
32058,4510497.100191
32059,5263985.573876
32060,6099933.848326
32061,9271393.692691
32062,6039123.514391
32063,6364470.788185
32064,8944479.307509
32065,5795697.104533
32066,6178828.613066
32067,3731166.443620
32068,4950629.142743
32069,3298071.875200
32070,12111089.740144
32071,5039594.057449
32072,4123391.827313
32073,3604423.624422
32074,5496168.227909
32075,12225807.965871
32076,20088305.414377
32077,8085773.786889
32078,3734048.375627
32079,4097301.395709
32080,4963626.046305
32081,26278057.754093
32082,5316681.549413
32083,3593705.189620
32084,5937252.773445
32085,8711853.764054
32086,10219846.451290
32087,5533482.034593
32088,19632336.945720
32089,6672104.717542
32090,13027319.631411
32091,6593919.255094
32092,5467137.293557
32093,5850237.286643
32094,7929244.238008
32095,6517258.358991
32096,3878752.887269
32097,12680896.789426
32098,6431683.304288
32099,7874171.533444
32100,7710245.231560
32101,5084032.441074
32102,4507407.908592
32103,3759143.997497
32104,5433855.493264
32105,6375744.276020
32106,6853518.265274
32107,4996859.552189
32108,3568175.081517
32109,6873351.032664
32110,3565942.251139
32111,13192827.224826
32112,17495039.999341
32113,8985461.588687
32114,8167903.295862
32115,7956583.380032
32116,6526720.801477
32117,8196116.995580
32118,6981622.276630
32119,9048138.260246
32120,11399176.627811
32121,3293797.680641
32122,8347410.924520
32123,20204997.003433
32124,8308174.305941
32125,11043690.748797
32126,6898830.518789
32127,8057645.562182
32128,6480203.281297
32129,5772411.010591
32130,3675366.849105
32131,11607051.790090
32132,1992745.137789
32133,3687295.892557
32134,3695098.733557
32135,6957879.704075
32136,10854889.044018
32137,7885561.454659
32138,6430599.103958
32139,7168252.240401
32140,5925365.119953
32141,3309369.032261
32142,4028670.707193
32143,7313965.437508
32144,4629123.222123
32145,28853335.253140
32146,6926813.169143
32147,5467887.015415
32148,4797511.979197
32149,9902915.247906
32150,4851207.729898
32151,9148648.757431
32152,4724400.954117
32153,6686473.542391
32154,4282621.807475
32155,6807180.802257
32156,5161134.237962
32157,13159058.090711
32158,10269957.376402
32159,13484479.273200
32160,5703002.989687
32161,9266556.394318
32162,7637469.074187
32163,8663445.530498
32164,14649660.668774
32165,9576346.924909
32166,9330586.921475
32167,11328819.864610
32168,7943787.970848
32169,4421977.136001
32170,12027447.816885
32171,14426559.487101
32172,8190530.291500
32173,6446694.937902
32174,8125787.478599
32175,15683616.741394
32176,5319678.224891
32177,10480870.101476
32178,6002060.575772
32179,10444136.423353
32180,6507750.344171
32181,6013597.126331
32182,4840117.535625
32183,5686768.491709
32184,12516757.234023
32185,6426189.770395
32186,7615355.161543
32187,4039422.811057
32188,7832756.195045
32189,3694783.330700
32190,4738261.196106
32191,4576778.088487
32192,14287777.240478
32193,6830757.143658
32194,3559697.783971
32195,12703839.144591
32196,16271739.898338
32197,12022232.837605
32198,6392529.153893
32199,7952633.708702
32200,8599699.901037
32201,8248273.423018
32202,3744829.973371
32203,3876998.467034
32204,6798135.981283
32205,18312798.565140
32206,8163572.466952
32207,9574178.446527
32208,6345073.212437
32209,4715137.120079
32210,6314487.841140
32211,39327383.549167
32212,5314471.508352
32213,6539265.020149
32214,6963426.178503
32215,6756702.559597
32216,5973163.011605
32217,5701212.790374
32218,5655251.006233
32219,10210961.850284
32220,5555180.742503
32221,7496051.360491
32222,4958000.276377
32223,4594071.983153
32224,5435674.063083
32225,6617150.417880
32226,7590623.052705
32227,17085090.669953
32228,10433541.791714
32229,14779179.262564
32230,4926078.529841
32231,15482475.193359
32232,3706784.472766
32233,5518868.149025
32234,11831549.101721
32235,19834982.302467
32236,7483944.983125
32237,40955703.871233
32238,6001819.171410
32239,14170198.306465
32240,7477431.961953
32241,5135624.034741
32242,5528481.552723
32243,7437741.080088
32244,4886308.842087
32245,7622809.015145
32246,7318618.901814
32247,6559003.956487
32248,8777232.221507
32249,7299957.108513
32250,6601728.103401
32251,4710055.588491
32252,6542876.852917
32253,8892920.969471
32254,25953359.244313
32255,5862227.185157
32256,6303188.303581
32257,3788729.476247
32258,6353293.681013
32259,5748601.978817
32260,9132176.471679
32261,24141187.475113
32262,8249382.073017
32263,5504798.719823
32264,5180479.903923
32265,9937711.685135
32266,13760494.888300
32267,6546998.172485
32268,4236520.601572
32269,6260935.452250
32270,9796776.315084
32271,6530205.001885
32272,3620517.759343
32273,8807759.397294
32274,4903855.980565
32275,6064392.697364
32276,9189601.190549
32277,11808413.319560
32278,7390182.049743
32279,4538255.129626
32280,5601310.916373
32281,5859422.917375
32282,9165701.109296
32283,6969307.117083
32284,4327653.860970
32285,10193537.959390
32286,11086110.816539
32287,5808865.244953
32288,5183333.633891
32289,4480290.662751
32290,8402197.362057
32291,4297008.145263
32292,8834431.211377
32293,4449185.578337
32294,11252229.179103
32295,6109268.342033
32296,8191931.316129
32297,9784903.567162
32298,9163227.113372
32299,3164527.406991
32300,7215242.851840
32301,12414785.370491
32302,8764900.559424
32303,6842294.614608
32304,5082118.670547
32305,5765587.516967
32306,7588053.763933
32307,13780998.147521
32308,4968244.578802
32309,6505856.100163
32310,5481691.525245
32311,6650121.076571
32312,4168593.256787
32313,5714203.936439
32314,6519609.535810
32315,11638780.000507
32316,5643715.536007
32317,11067539.518305
32318,9058769.577638
32319,5123061.368557
32320,9849656.431365
32321,7176231.103067
32322,4252693.181135
32323,7344211.302862
32324,7353072.877553
32325,4645857.218376
32326,4971269.623933
32327,5732550.196048
32328,8599381.365501
32329,5384264.079421
32330,5874991.375981
32331,6326500.668861
32332,7235624.179367
32333,7823329.202212
32334,5022604.857619
32335,7660958.344001
32336,8410860.169478
32337,5951706.391170
32338,5045710.139577
32339,8059399.313963
32340,7075343.349121
32341,6036284.488051
32342,5623188.036847
32343,6643448.276325
32344,4236065.292456
32345,5305549.359024
32346,5872540.243754
32347,4847923.631917
32348,6726117.938597
32349,6532404.959073
32350,12305885.676393
32351,7076821.590245
32352,10469364.812325
32353,5581882.127404
32354,6542531.570046
32355,5871721.489597
32356,6073883.698734
32357,7664505.960813
32358,7015573.727351
32359,18526033.443291
32360,5278105.339105
32361,8208257.861490
32362,8745285.057044
32363,6768935.528212
32364,4968430.929967
32365,7477142.814539
32366,7515445.390873
32367,4424399.753666
32368,5015331.521366
32369,7791243.725660
32370,3614155.252687
32371,7648131.374914
32372,9763809.681831
32373,9135858.723273
32374,16118789.266653
32375,5098057.405175
32376,6593185.415837
32377,6748574.339557
32378,6034340.680913
32379,5134535.361577
32380,8424345.531069
32381,4235591.449692
32382,10684095.415061
32383,12390922.153011
32384,5009573.960603
32385,8043269.643519
32386,9173114.795467
32387,3860322.501675
32388,4770914.035847
32389,9274558.572626
32390,4552411.254200
32391,6941732.473105
32392,7315002.051556
32393,7128867.209703
32394,5044968.967174
32395,5053586.656849
32396,4473220.898802
32397,7076775.176827
32398,5460667.515857
32399,9879718.308275
32400,5978740.960552
32401,7052437.395979
32402,3644906.000305
32403,10914126.435729
32404,5115700.333377
32405,14406323.888647
32406,6800984.505837
32407,6648112.871250
32408,4598183.912627
32409,17714856.901331
32410,5507156.064419
32411,6812872.907409
32412,9405019.706961
32413,11608265.159060
32414,11349659.410309
32415,5017366.369329
32416,10745020.704070
32417,8204347.216724
32418,6198799.211641
32419,5723118.516985
32420,7008178.074384
32421,1841343.214867
32422,4518762.807417
32423,5641776.863172
32424,6644723.173525
32425,4265430.613467
32426,9295365.843178
32427,11275044.316795
32428,7042771.469766
32429,8941902.715495
32430,3842272.442586
32431,7995427.303836
32432,10644982.162242
32433,3410127.853414
32434,10987522.120355
32435,6509002.973567
32436,9447587.251741
32437,8975637.698423
32438,6482977.048963
32439,4691459.084152
32440,6322935.552717
32441,3305112.064553
32442,9470815.135776
32443,5525910.609578
32444,5261240.431170
32445,8300565.818284
32446,9484395.247135
32447,8239624.429547
32448,6174911.171701
32449,11400481.846933
32450,6393184.889427
32451,9641309.417096
32452,6418322.730120
32453,6640249.077601
32454,4471729.871473
32455,7933395.459923
32456,5995545.425715
32457,5339653.459884
32458,7803194.992847
32459,9435734.606034
32460,6006178.311691
32461,13121226.256656
32462,7848738.941857
32463,4787456.299669
32464,10312435.837193
32465,4327915.281930
32466,7933630.689925
32467,5520319.261564
32468,7951657.490795
32469,8159711.560822
32470,11413475.034772
32471,17857548.217893
32472,6426976.960341
32473,6016064.628033
32474,4109590.704025
32475,12845003.195902
32476,6301281.374982
32477,3645619.232257
32478,6914967.354343
32479,3932010.718785
32480,9935640.465766
32481,5072744.300048
32482,4735280.772067
32483,9444019.277643
32484,12148254.360337
32485,13785645.356233
32486,6803400.815617
32487,6278203.627738
32488,11972148.273308
32489,11914498.708449
32490,5813328.292315
32491,7272643.257611
32492,9813184.407817
32493,7707008.230491
32494,6016951.763289
32495,5644107.744990
32496,5441694.194380
32497,7373281.278977
32498,12716593.525202
32499,11811083.150235
32500,4551506.845873
32501,8929412.552652
32502,7347224.763273
32503,5268239.565146
32504,4282435.008770
32505,8044737.012333
32506,6192134.255163
32507,3195226.974097
32508,6607095.560891
32509,4247812.710382
32510,13243312.695539
32511,4799248.651191
32512,5805239.136031
32513,5363471.594562
32514,6281338.205169
32515,6607807.558655
32516,7084245.009590
32517,10118063.964969
32518,4541306.835246
32519,4161271.836334
32520,2020290.016791
32521,6764774.639943
32522,6272705.521507
32523,7174653.939652
32524,7175995.114659
32525,5584057.268503
32526,8010610.479926
32527,7495237.614808
32528,4896018.534377
32529,6241259.659929
32530,5404242.821621
32531,6071778.111193
32532,13307396.545667
32533,5914183.278667
32534,5054294.383766
32535,5592267.141755
32536,11139784.409351
32537,6611482.934564
32538,9499711.715403
32539,5236367.800799
32540,7844252.661362
32541,12700620.600547
32542,5930753.999698
32543,6480459.740643
32544,5035325.868055
32545,4849851.951653
32546,10937654.368766
32547,6274523.323205
32548,4384650.517168
32549,3541589.358275
32550,6465668.975761
32551,5287082.716276
32552,6607569.715416
32553,6407045.926837
32554,8916362.582652
32555,8894497.523449
32556,8795932.183361
32557,3635674.480991
32558,6744222.872550
32559,7408537.325894
32560,5984503.215809
32561,5784813.961753
32562,10278645.300641
32563,6246261.980108
32564,5031072.830753
32565,7573111.068643
32566,4137875.361487
32567,4738881.799832
32568,9484393.325545
32569,6752951.139781
32570,5860072.037829
32571,6044091.684491
32572,6295219.911431
32573,7518294.006997
32574,6942288.713503
32575,5784661.801977
32576,6857674.628738
32577,4704808.660965
32578,6259015.017026
32579,7969935.411694
32580,5740790.968541
32581,4814637.936304
32582,6874571.611419
32583,7228573.116143
32584,4548613.486215
32585,4592825.647253
32586,5795983.024939
32587,5843192.963457
32588,6504874.447582
32589,2827391.925481
32590,9196599.011530
32591,7857947.002230
32592,3942029.977397
32593,3584753.883729
32594,4393555.425578
32595,6687140.279295
32596,9600229.927942
32597,7040680.143329
32598,9403944.993961
32599,6157554.896364
32600,7167217.888264
32601,5612679.401943
32602,7165842.311625
32603,6341542.725560
32604,4138205.048109
32605,5067837.392332
32606,5717867.642262
32607,7586850.316586
32608,7426235.358443
32609,6912678.266303
32610,6084931.367344
32611,6423026.592872
32612,3888315.533815
32613,5390879.980091
32614,9180539.919259
32615,4228309.174660
32616,6809677.330201
32617,7308239.297775
32618,5976453.207786
32619,3968907.943341
32620,6767690.207837
32621,6010013.510355
32622,15618674.822443
32623,9940059.491993
32624,11907363.235834
32625,8562748.006453
32626,6545338.083657
32627,7288606.201298
32628,7220004.244283
32629,11397408.069645
32630,5685477.896487
32631,5476489.128373
32632,6162995.793154
32633,6733124.522942
32634,5942398.143897
32635,8877729.118136
32636,4740416.763919
32637,7510274.723934
32638,6253399.737113
32639,7742168.199046
32640,5834579.015842
32641,5994555.368079
32642,6130355.683425
32643,11497257.217439
32644,7073012.746435
32645,5951659.289220
32646,7076863.809434
32647,13371844.582436
32648,6209648.678617
32649,6556724.401869
32650,7733434.157123
32651,1880787.263276
32652,9528342.927983
32653,10575319.124372
32654,5405456.498454
32655,11890196.644321
32656,4486289.232237
32657,5615911.239813
32658,7825502.263959
32659,3533873.704753
32660,6724453.967349
32661,6871486.731579
32662,12163430.283725
32663,8819449.160643
32664,9610251.048364
32665,11358907.177607
32666,7003084.613560
32667,6190289.819333
32668,6147611.672305
32669,8961268.712311
32670,6781721.452997
32671,6163805.115335
32672,4031230.401304
32673,8458061.109937
32674,5821949.494731
32675,4616301.302481
32676,6193162.467060
32677,4427885.919308
32678,9184255.041838
32679,4736640.965426
32680,17783814.417313
32681,8185982.213047
32682,5373979.256485
32683,12016153.373252
32684,6598310.247169
32685,5875027.935851
32686,6266431.032123
32687,5231386.214704
32688,6249575.969885
32689,5930092.167815
32690,7612778.996305
32691,8278742.686082
32692,10975576.662141
32693,7170748.987760
32694,6581283.641147
32695,8557863.554639
32696,3510627.725543
32697,6514681.764633
32698,5842760.361337
32699,5705268.147055
32700,8043916.312035
32701,10438773.712577
32702,11943844.710509
32703,8662300.233088
32704,9943279.060911
32705,9045019.429450
32706,4734572.962597
32707,7522686.102398
32708,5747016.297049
32709,5107685.034310
32710,10078707.939772
32711,6356890.353986
32712,7733304.813193
32713,5200033.261754
32714,6587627.354229
32715,3972402.285100
32716,4291260.317449
32717,7379327.985717
32718,8442267.007244
32719,6020352.921159
32720,4931396.732144
32721,13825344.139165
32722,5962919.832088
32723,4199305.203437
32724,7384557.504065
32725,16307969.674527
32726,4688073.581013
32727,4422193.834489
32728,8939221.772275
32729,5507656.989620
32730,8934256.478058
32731,5588564.207981
32732,5204822.482553
32733,6125370.187266
32734,4782555.038893
32735,6017714.579713
32736,3958175.601431
32737,4562695.839645
32738,7389923.533172
32739,32886817.630427
32740,5095638.378965
32741,6311173.836823
32742,11958105.672799
32743,6540318.730954
32744,11684708.553837
32745,5901427.986985
32746,10213321.766201
32747,6566041.110054
32748,4219082.780918
32749,3643440.707055
32750,8906105.491506
32751,6389864.255267
32752,25408653.488853
32753,5657736.579978
32754,7627360.802354
32755,6840173.859201
32756,6841306.069123
32757,11079608.913419
32758,7187078.913345
32759,5333768.123621
32760,4992969.961672
32761,5065552.781682
32762,7290152.064062
32763,5948752.050019
32764,5774233.139745
32765,5111638.143449
32766,7586654.149379
32767,5886556.038670
32768,5710160.331474
32769,5990501.663075
32770,6200209.906068
32771,11609705.517817
32772,12623806.529281
32773,5536808.710809
32774,5695210.641442
32775,5995507.203830
32776,5493634.192847
32777,4326224.905278
32778,5458431.814746
32779,3957582.010930
32780,6381479.221740
32781,7144058.398520
32782,5880355.198031
32783,8578436.050434
32784,9194428.998487
32785,6516672.070046
32786,4986096.879703
32787,9658115.454747
32788,4698364.005743
32789,4290561.702250
32790,4837085.857948
32791,5757831.782415
32792,5339582.340325
32793,14835547.786505
32794,1684609.168841
32795,5035106.416474
32796,6018210.943535
32797,6452362.870107
32798,6942683.917195
32799,11473266.269191
32800,4062081.714359
32801,6020008.064498
32802,7509295.034083
32803,4576050.603181
32804,9566939.127827
32805,10287610.565273
32806,5202185.820539
32807,5097295.666037
32808,5420708.175535
32809,8367984.327555
32810,5737922.143203
32811,8424557.649573
32812,4824097.659759
32813,6423457.470743
32814,3919159.925853
32815,4697125.655867
32816,4152242.953124
32817,6043818.306914
32818,7936096.531159
32819,3400172.203933
32820,5184399.943005
32821,11091961.435908
32822,5868554.191331
32823,8127844.025675
32824,6392072.824233
32825,5846686.042871
32826,9759670.505917
32827,8554641.264942
32828,5881714.095947
32829,5871096.339443
32830,5247295.880526
32831,5813996.155191
32832,3782294.756309
32833,11709666.523153
32834,9694642.250879
32835,5995585.456249
32836,5641722.002704
32837,5677348.684507
32838,4477353.310760
32839,21108382.108187
32840,6510161.428029
32841,5273658.388829
32842,6655998.848853
32843,3962893.382641
32844,5544652.499265
32845,8047561.687182
32846,10528996.899657
32847,3549533.668724
32848,10100221.618727
32849,3727283.918695
32850,7249919.148322
32851,9694978.666871
32852,4129535.209310
32853,4320552.025241
32854,7990031.516796
32855,9316389.599375
32856,4476212.430197
32857,8275823.385641
32858,3491801.243301
32859,6022646.516997
32860,6797549.682320
32861,5527388.207700
32862,6699566.470033
32863,5922025.190006
32864,7243646.080755
32865,7738957.314007
32866,3484828.859236
32867,4182928.279945
32868,9459265.695005
32869,6395792.503466
32870,5423063.203803
32871,4796358.557716
32872,8295925.804013
32873,4642985.774151
32874,4852367.071269
32875,7289247.688969
32876,7259268.589543
32877,8871054.526481
32878,10537297.860805
32879,3946835.968939
32880,7217587.601655
32881,7514402.492947
32882,6971814.103135
32883,4781539.151404
32884,6617697.614922
32885,4663737.678073
32886,5223231.682094
32887,5030143.820554
32888,7900194.216363
32889,3893813.198263
32890,4985975.984883
32891,6135153.867937
32892,5055942.975007
32893,10067670.159073
32894,5221504.799000
32895,7930771.275456
32896,5899625.211698
32897,3711887.221057
32898,10502002.818714
32899,8857211.204551
32900,5810785.802047
32901,6889750.111472
32902,7418885.685137
32903,6551088.538300
32904,11170941.008813
32905,6822724.289833
32906,6341925.251344
32907,4634225.480932
32908,7454267.569117
32909,2830957.055735
32910,7738404.528442
32911,9326697.580290
32912,6260693.110541
32913,6421197.113598
32914,4420371.580672
32915,8120386.380501
32916,11130147.182753
32917,5850708.621049
32918,9328998.099282
32919,12784490.693777
32920,5092050.993299
32921,4440527.865564
32922,4647583.829624
32923,5597861.797606
32924,2963620.779183
32925,4598539.339047
32926,3312968.899447
32927,8985704.656921
32928,9841104.241163
32929,10552870.744759
32930,5198488.133531
32931,6292199.987134
32932,5496664.263953
32933,5577768.474172
32934,4381297.330652
32935,10611627.812834
32936,4619059.366025
32937,4622649.489560
32938,7210870.876119
32939,4805425.309673
32940,7182738.056615
32941,9348842.388399
32942,6838589.588501
32943,5137806.102426
32944,5158585.154365
32945,5216618.708193
32946,7281856.643121
32947,6989167.498633
32948,12911495.372666
32949,5849881.198823
32950,4571324.500369
32951,7874618.718213
32952,7454032.986799
32953,6621309.193166
32954,7303211.310822
32955,9763816.612323
32956,5728252.221709
32957,6328886.700855
32958,9354401.941490
32959,11693869.798721
32960,5948309.574341
32961,9181590.937660
32962,4843746.751495
32963,9329664.368119
32964,4669725.513079
32965,8854673.974597
32966,6631213.699987
32967,6922073.763345
32968,6139857.637530
32969,6272077.697566
32970,5860344.642315
32971,5497516.415293
32972,5871052.891683
32973,5568290.307161
32974,7352469.090308
32975,7554550.719842
32976,6107060.523747
32977,5071022.360284
32978,6191522.386953
32979,5340899.418842
32980,4193915.395011
32981,5430827.763995
32982,6016035.419809
32983,7097926.293259
32984,4900907.291251
32985,4299313.857487
32986,6191668.757115
32987,8594483.010962
32988,6568848.177181
32989,3960746.803147
32990,8097154.500153
32991,3598920.184800
32992,6256624.728269
32993,4872343.910610
32994,3573850.639699
32995,8000446.313597
32996,6198578.026643
32997,8116937.065877
32998,20682369.052281
32999,3917238.712435
33000,5692957.914795
33001,5451765.774976
33002,6028097.174563
33003,4586297.394925
33004,6498766.695324
33005,6989986.050684
33006,12048015.946381
33007,5339204.696383
33008,4233788.453725
33009,7544956.923576
33010,5605470.123634
33011,4660356.945372
33012,5121368.320159
33013,3729792.462851
33014,5554354.627875
33015,4506490.595455
33016,4861276.803800
33017,5021374.017626
33018,5938539.968027
33019,6163320.635715
33020,5912134.349552
33021,6874026.355380
33022,6686090.816753
33023,8065490.995059
33024,13646867.751583
33025,4941096.345941
33026,5583057.588993
33027,4059288.470329
33028,6192515.447621
33029,6191313.509847
33030,7927507.231096
33031,4680427.529940
33032,8729703.791475
33033,7451659.223236
33034,3975948.614343
33035,6288267.149306
33036,5451922.831308
33037,7202893.018007
33038,6800221.660893
33039,8553081.469514
33040,11288457.232765
33041,3837476.808913
33042,9879082.309578
33043,6886355.151127
33044,6120590.457728
33045,12918785.472675
33046,6661320.085879
33047,9287944.190763
33048,9057319.610647
33049,19516892.401127
33050,8690450.527231
33051,6163807.448555
33052,9405942.472145
33053,7867391.684331
33054,3845457.891768
33055,10393167.700099
33056,5674265.518306
33057,8301222.032372
33058,5923541.943451
33059,9110066.552069
33060,4565833.840706
33061,4474737.327231
33062,6960588.832216
33063,6455094.203180
33064,5658131.074321
33065,6208476.108481
33066,9351527.098549
33067,5367732.152703
33068,7627089.430459
33069,12153953.004417
33070,9127235.608240
33071,11382882.858491
33072,5473216.251495
33073,3626305.722775
33074,12588642.532778
33075,6124660.556948
33076,7107570.195863
33077,6791955.615557
33078,5174199.207099
33079,9198585.516910
33080,6975712.206003
33081,15676087.863777
33082,8690016.283881
33083,6926645.279295
33084,5274440.665146
33085,11235555.996809
33086,10934844.439145
33087,4558254.096429
33088,4031856.265867
33089,9795134.814721
33090,7809702.178999
33091,5156675.146562
33092,5559472.747857
33093,15561498.554087
33094,4996453.792275
33095,3948466.559083
33096,8219223.413510
33097,5256864.228709
33098,5850251.755908
33099,5671819.006804
33100,5914285.361737
33101,5908855.397446
33102,5686778.723149
33103,2677473.410108
33104,4733694.685854
33105,9383215.206573
33106,4540132.627461
33107,4018103.442395
33108,12622124.901557
33109,6048772.568733
33110,5712476.169637
33111,5684271.514536
33112,4844788.711745
33113,6977856.012829
33114,4706971.401627
33115,8922241.392559
33116,5767364.931545
33117,5041544.770645
33118,11658333.814898
33119,11232875.237459
33120,3121650.646618
33121,6063169.426944
33122,5115842.623685
33123,35039725.437653
33124,3294748.532737
33125,6590507.419916
33126,5700017.742517
33127,6726803.846667
33128,6194213.918381
33129,11853689.581981
33130,8106338.497641
33131,8589746.182009
33132,4483649.747343
33133,30271464.243120
33134,7936247.916992
33135,8486053.028203
33136,7337660.494639
33137,4402836.287585
33138,13146973.159857
33139,7039746.263733
33140,6273009.575586
33141,6871021.698881
33142,8546224.167937
33143,3461727.944826
33144,4448843.081461
33145,6415952.189385
33146,6513676.587989
33147,3488062.529262
33148,6146568.581379
33149,15140903.246990
33150,5327041.696972
33151,6400255.332629
33152,15005955.479207
33153,10767581.915467
33154,7266308.534673
33155,12070829.815871
33156,8639546.639231
33157,6172452.841945
33158,13160118.941017
33159,4539772.080129
33160,4184778.870307
33161,6042778.835487
33162,8337739.667623
33163,6025037.744620
33164,5861000.625427
33165,7478043.153336
33166,5520393.354069
33167,5260847.589203
33168,7534682.293967
33169,4447823.497979
33170,6061882.564431
33171,7541085.959277
33172,10221372.612932
33173,4316081.043286
33174,6231260.564447
33175,3891269.402281
33176,5528571.771037
33177,6274093.247292
33178,6733667.489919
33179,13236143.411211
33180,5389093.505760
33181,5883669.009442
33182,5220294.834281
33183,4895333.698793
33184,4918447.211626
33185,7679349.269189
33186,4620123.874777
33187,5937730.040835
33188,7270691.143464
33189,7920999.603246
33190,5709572.753836
33191,12855048.781706
33192,8318012.291785
33193,6914038.309393
33194,4877003.099919
33195,7305010.091031
33196,5167832.086113
33197,5958540.135895
33198,5116260.058263
33199,6705317.613051
33200,3778263.956321
33201,6160773.413236
33202,9166352.191554
33203,7611000.315269
33204,6292203.192138
33205,6754967.359503
33206,6036460.412255
33207,10998929.061311
33208,9997733.773575
33209,6373192.440036
33210,2975333.953556
33211,6031281.751087
33212,5241861.952831
33213,4504900.559431
33214,7677946.843945
33215,4533658.051498
33216,4099713.391796
33217,4426538.615125
33218,4940475.785879
33219,3916376.190358
33220,6867703.722329
33221,5407578.623897
33222,5216565.275318
33223,1941253.659932
33224,11214031.503115
33225,7190673.506556
33226,5337810.302451
33227,3851021.460963
33228,4403177.826047
33229,6759166.915075
33230,6457765.457441
33231,7593584.693647
33232,7360107.950319
33233,8947615.445661
33234,12088195.038448
33235,6562201.238823
33236,7647720.342154
33237,14029131.643759
33238,8322896.809407
33239,5958181.685352
33240,6712550.371672
33241,6186262.353397
33242,4487273.846536
33243,4144017.688875
33244,10766528.506134
33245,6285983.895089
33246,6523278.321286
33247,4247950.693453
33248,10371884.935270
33249,16005602.858660
33250,11271249.927883
33251,7863717.226337
33252,10257394.584152
33253,6433687.445955
33254,4374774.396169
33255,7355218.145060
33256,8396845.374023
33257,5531985.019162
33258,23611331.063567
33259,5559257.426003
33260,5066856.712837
33261,7496354.449992
33262,6890621.941700
33263,5931059.751623
33264,8494090.438062
33265,8511081.862563
33266,6510355.886992
33267,6349792.980884
33268,5922332.465435
33269,10111556.971161
33270,2906970.154026
